tabblk2020,st,stusps,stname,cty,ctyname,trct,trctname,bgrp,bgrpname,cbsa,cbsaname,zcta,zctaname,stplc,stplcname,ctycsub,ctycsubname,stcd118,stcd118name,stsldl,stsldlname,stsldu,stslduname,stschool,stschoolname,stsecon,stseconname,trib,tribname,tsub,tsubname,stanrc,stanrcname,mil,milname,stwib,stwibname,blklatdd,blklondd,createdate
110010073041006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073041,"1 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8408785,-76.9905002,20241022
110010073042000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073042,"2 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8433667,-76.9919131,20241022
110010073042001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073042,"2 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8432281,-76.9927311,20241022
110010073042002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073042,"2 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8430713,-76.9936316,20241022
110010073042003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073042,"2 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8406974,-76.9928189,20241022
110010073042004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073042,"2 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8418976,-76.9916466,20241022
110010073042005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073042,"2 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8401269,-76.9904458,20241022
110010073043000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073043,"3 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8450732,-76.9842207,20241022
110010073043001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073043,"3 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8444046,-76.9868307,20241022
110010073043002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073043,"3 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8429843,-76.9870016,20241022
110010073044000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8398317,-76.9850895,20241022
110010073044001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8408447,-76.9769110,20241022
110010073044002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8400357,-76.9864232,20241022
110010073044003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8446362,-76.9817913,20241022
110010073044004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8431497,-76.9817356,20241022
110010073044005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8436639,-76.9821925,20241022
110010073044006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8417979,-76.9855591,20241022
110010073044007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8434524,-76.9849555,20241022
110010073044008,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007304,"73.04 (District of Columbia, DC)",110010073044,"4 (Tract 73.04, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20032,20032,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8425363,-76.9814178,20241022
110010074011000,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8693217,-76.9932766,20241022
110010074011001,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8697415,-77.0027799,20241022
110010074011002,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8689596,-76.9983100,20241022
110010074011003,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8695683,-76.9897782,20241022
110010074011004,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8684026,-77.0045457,20241022
110010074011005,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8672044,-76.9907874,20241022
110010074011006,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8689492,-76.9890156,20241022
110010074011007,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8650381,-77.0011219,20241022
110010074011008,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8682744,-77.0014820,20241022
110010074011009,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8642044,-77.0010658,20241022
110010074011010,11,DC,District of Columbia,11001,"District of Columbia, DC",11001007401,"74.01 (District of Columbia, DC)",110010074011,"1 (Tract 74.01, District of Columbia, DC)",47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",20020,20020,1150000,"Washington city, DC",1100150000,"Washington city (District of Columbia, DC)",1198,DC-Delegate,99999,,11008,"Ward 8, DC",1100030,"District of Columbia Public Schools, DC",9999999,,99999,,9999999,,9999999,,9999999999999999999999,,11000001,01 District of Columbia WIB,38.8663945,-77.0019457,20241022
